ioc_id,pattern_code,pattern_name,pincode,district,state,date_detected,first_date,last_date,risk_score,risk_level,indicator_value,threshold,description,recommended_action,alert_id,alert_status,assigned_to,created_at,priority
IOC-CPS-048769,CPS,Coordinated PIN Spike,251002,Muzaffarnagar,Uttar Pradesh,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.893881209137188,MEDIUM,28.523704052506442,6.0,"Coordinated spike: Enrollment 39.6x, Demo 30.0x, Bio 16.0x",Establish baseline. Track for potential escalation.,ALERT-001538,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-045362,CPS,Coordinated PIN Spike,845307,West Champaran,Bihar,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.868728965813525,MEDIUM,30.692473999662827,6.0,"Coordinated spike: Enrollment 49.9x, Demo 31.7x, Bio 10.5x",Establish baseline. Track for potential escalation.,ALERT-001567,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-008557,DMS,Demographic Surge,845307,West Champaran,Bihar,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.868728965813525,MEDIUM,31.71256038647343,3.0,Demographic update velocity 31.71x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-001568,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-025471,BIO,Biometric Churn,560064,Bengaluru,Karnataka,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.86780156427261,MEDIUM,6.492788461538462,0.3,Biometric recapture ratio 649.3% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-001569,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-015301,DMS,Demographic Surge,242221,Shahjahanpur,Uttar Pradesh,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.845844081677593,MEDIUM,26.429951690821255,3.0,Demographic update velocity 26.43x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-001593,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-006226,MES,Mass Enrollment Spike,242221,Shahjahanpur,Uttar Pradesh,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.845844081677593,MEDIUM,87.24444444444444,4.0,Enrollment velocity 87.24x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-001594,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-006981,MES,Mass Enrollment Spike,733134,Uttar Dinajpur,West Bengal,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.845445309692326,MEDIUM,37.355555555555554,4.0,Enrollment velocity 37.36x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-001595,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-044469,BIO,Biometric Churn,733134,Uttar Dinajpur,West Bengal,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.845445309692326,MEDIUM,4.852468768590125,0.3,Biometric recapture ratio 485.2% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-001596,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-049292,CPS,Coordinated PIN Spike,733134,Uttar Dinajpur,West Bengal,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.845445309692326,MEDIUM,42.14088258718615,6.0,"Coordinated spike: Enrollment 37.4x, Demo 79.3x, Bio 9.8x",Establish baseline. Track for potential escalation.,ALERT-001597,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-016297,DMS,Demographic Surge,733134,Uttar Dinajpur,West Bengal,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.845445309692326,MEDIUM,79.2512077294686,3.0,Demographic update velocity 79.25x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-001598,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-001207,MES,Mass Enrollment Spike,497225,Balrampur,Chhattisgarh,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,5.842467555119365,MEDIUM,36.31111111111111,4.0,Enrollment velocity 36.31x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-001599,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-048862,CPS,Coordinated PIN Spike,242221,Shahjahanpur,Uttar Pradesh,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.845844081677593,MEDIUM,44.009796706139504,6.0,"Coordinated spike: Enrollment 87.2x, Demo 26.4x, Bio 18.4x",Establish baseline. Track for potential escalation.,ALERT-001592,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-021272,BIO,Biometric Churn,497225,Balrampur,Chhattisgarh,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,5.842467555119365,MEDIUM,6.321297429620563,0.3,Biometric recapture ratio 632.1% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-001600,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-008607,DMS,Demographic Surge,497225,Balrampur,Chhattisgarh,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,5.842467555119365,MEDIUM,42.68357487922705,3.0,Demographic update velocity 42.68x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-001602,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-044739,CPS,Coordinated PIN Spike,782480,Karbi Anglong,Assam,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.836566912009919,MEDIUM,22.48517239575158,6.0,"Coordinated spike: Enrollment 45.0x, Demo 13.2x, Bio 9.2x",Establish baseline. Track for potential escalation.,ALERT-001603,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-007649,DMS,Demographic Surge,782480,Karbi Anglong,Assam,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.836566912009919,MEDIUM,13.20048309178744,3.0,Demographic update velocity 13.20x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-001604,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-000298,MES,Mass Enrollment Spike,782480,Karbi Anglong,Assam,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.836566912009919,MEDIUM,45.044444444444444,4.0,Enrollment velocity 45.04x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-001605,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-019712,BIO,Biometric Churn,782480,Karbi Anglong,Assam,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.836566912009919,MEDIUM,3.7760236803157374,0.3,Biometric recapture ratio 377.6% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-001606,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-006719,MES,Mass Enrollment Spike,742224,Murshidabad,West Bengal,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,5.836099449224909,MEDIUM,36.17777777777778,4.0,Enrollment velocity 36.18x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-001607,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-043498,BIO,Biometric Churn,742224,Murshidabad,West Bengal,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,5.836099449224909,MEDIUM,3.0995085995085994,0.3,Biometric recapture ratio 310.0% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-001608,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-045405,CPS,Coordinated PIN Spike,497225,Balrampur,Chhattisgarh,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,5.842467555119365,MEDIUM,30.474762959474933,6.0,"Coordinated spike: Enrollment 36.3x, Demo 42.7x, Bio 12.4x",Establish baseline. Track for potential escalation.,ALERT-001601,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-041632,BIO,Biometric Churn,242221,Shahjahanpur,Uttar Pradesh,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.845844081677593,MEDIUM,3.8851248089658688,0.3,Biometric recapture ratio 388.5% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-001591,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-045180,CPS,Coordinated PIN Spike,804453,Patna,Bihar,2026-01-12,2025-06-01 00:00:00,2025-12-31 00:00:00,5.854680510866659,MEDIUM,25.457773940947693,6.0,"Coordinated spike: Enrollment 29.3x, Demo 35.9x, Bio 11.2x",Establish baseline. Track for potential escalation.,ALERT-001589,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-008298,DMS,Demographic Surge,804453,Patna,Bihar,2026-01-12,2025-06-01 00:00:00,2025-12-31 00:00:00,5.854680510866659,MEDIUM,35.8768115942029,3.0,Demographic update velocity 35.88x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-001588,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-046198,CPS,Coordinated PIN Spike,560064,Bengaluru,Karnataka,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.86780156427261,MEDIUM,26.161411953469713,6.0,"Coordinated spike: Enrollment 27.7x, Demo 41.0x, Bio 9.8x",Establish baseline. Track for potential escalation.,ALERT-001570,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-009909,DMS,Demographic Surge,560064,Bengaluru,Karnataka,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.86780156427261,MEDIUM,41.0,3.0,Demographic update velocity 41.00x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-001571,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-002327,MES,Mass Enrollment Spike,560064,Bengaluru,Karnataka,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.86780156427261,MEDIUM,27.733333333333334,4.0,Enrollment velocity 27.73x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-001572,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-000973,MES,Mass Enrollment Spike,852127,Saharsa,Bihar,2026-01-12,2025-05-01 00:00:00,2025-12-31 00:00:00,5.866218737397631,MEDIUM,63.977777777777774,4.0,Enrollment velocity 63.98x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-001573,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-008353,DMS,Demographic Surge,852127,Saharsa,Bihar,2026-01-12,2025-05-01 00:00:00,2025-12-31 00:00:00,5.866218737397631,MEDIUM,20.297101449275363,3.0,Demographic update velocity 20.30x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-001574,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-045219,CPS,Coordinated PIN Spike,852127,Saharsa,Bihar,2026-01-12,2025-05-01 00:00:00,2025-12-31 00:00:00,5.866218737397631,MEDIUM,33.81485143910195,6.0,"Coordinated spike: Enrollment 64.0x, Demo 20.3x, Bio 17.2x",Establish baseline. Track for potential escalation.,ALERT-001575,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-020919,BIO,Biometric Churn,852127,Saharsa,Bihar,2026-01-12,2025-05-01 00:00:00,2025-12-31 00:00:00,5.866218737397631,MEDIUM,4.955887460923932,0.3,Biometric recapture ratio 495.6% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-001576,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-024912,BIO,Biometric Churn,833214,West Singhbhum,Jharkhand,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,5.862985748109235,MEDIUM,18.603825136612024,0.3,Biometric recapture ratio 1860.4% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-001577,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-046167,CPS,Coordinated PIN Spike,833214,West Singhbhum,Jharkhand,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,5.862985748109235,MEDIUM,32.38296098641413,6.0,"Coordinated spike: Enrollment 32.5x, Demo 31.8x, Bio 32.8x",Establish baseline. Track for potential escalation.,ALERT-001578,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-009823,DMS,Demographic Surge,833214,West Singhbhum,Jharkhand,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,5.862985748109235,MEDIUM,31.840579710144926,3.0,Demographic update velocity 31.84x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-001579,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-002260,MES,Mass Enrollment Spike,833214,West Singhbhum,Jharkhand,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,5.862985748109235,MEDIUM,32.53333333333333,4.0,Enrollment velocity 32.53x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-001580,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-001208,MES,Mass Enrollment Spike,494001,Bastar,Chhattisgarh,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,5.858202890628358,MEDIUM,27.42222222222222,4.0,Enrollment velocity 27.42x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-001581,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-021273,BIO,Biometric Churn,494001,Bastar,Chhattisgarh,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,5.858202890628358,MEDIUM,16.429497568881686,0.3,Biometric recapture ratio 1642.9% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-001582,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-045406,CPS,Coordinated PIN Spike,494001,Bastar,Chhattisgarh,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,5.858202890628358,MEDIUM,38.348795758558744,6.0,"Coordinated spike: Enrollment 27.4x, Demo 63.2x, Bio 24.4x",Establish baseline. Track for potential escalation.,ALERT-001583,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-008608,DMS,Demographic Surge,494001,Bastar,Chhattisgarh,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,5.858202890628358,MEDIUM,63.227053140096615,3.0,Demographic update velocity 63.23x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-001584,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-000917,MES,Mass Enrollment Spike,804453,Patna,Bihar,2026-01-12,2025-06-01 00:00:00,2025-12-31 00:00:00,5.854680510866659,MEDIUM,29.266666666666666,4.0,Enrollment velocity 29.27x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-001586,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-020810,BIO,Biometric Churn,804453,Patna,Bihar,2026-01-12,2025-06-01 00:00:00,2025-12-31 00:00:00,5.854680510866659,MEDIUM,7.08580106302202,0.3,Biometric recapture ratio 708.6% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-001587,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-002941,MES,Mass Enrollment Spike,476111,Morena,Madhya Pradesh,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.908826838403025,MEDIUM,57.666666666666664,4.0,Enrollment velocity 57.67x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-001528,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-049148,CPS,Coordinated PIN Spike,742224,Murshidabad,West Bengal,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,5.836099449224909,MEDIUM,23.4383991117157,6.0,"Coordinated spike: Enrollment 36.2x, Demo 28.1x, Bio 6.1x",Establish baseline. Track for potential escalation.,ALERT-001609,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-020777,BIO,Biometric Churn,801110,Patna,Bihar,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.915301317048515,MEDIUM,4.214165261382799,0.3,Biometric recapture ratio 421.4% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-001527,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-008276,DMS,Demographic Surge,801110,Patna,Bihar,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.915301317048515,MEDIUM,19.47342995169082,3.0,Demographic update velocity 19.47x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-001525,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-040359,BIO,Biometric Churn,203205,Bulandshahr,Uttar Pradesh,2026-01-12,2025-03-27 00:00:00,2025-12-31 00:00:00,5.960394984401731,MEDIUM,5.680908599242834,0.3,Biometric recapture ratio 568.1% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-001466,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-014409,DMS,Demographic Surge,203205,Bulandshahr,Uttar Pradesh,2026-01-12,2025-03-27 00:00:00,2025-12-31 00:00:00,5.960394984401731,MEDIUM,23.659420289855074,3.0,Demographic update velocity 23.66x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-001467,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-048318,CPS,Coordinated PIN Spike,203205,Bulandshahr,Uttar Pradesh,2026-01-12,2025-03-27 00:00:00,2025-12-31 00:00:00,5.960394984401731,MEDIUM,25.79616723928449,6.0,"Coordinated spike: Enrollment 41.1x, Demo 23.7x, Bio 12.6x",Establish baseline. Track for potential escalation.,ALERT-001468,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-005487,MES,Mass Enrollment Spike,203205,Bulandshahr,Uttar Pradesh,2026-01-12,2025-03-27 00:00:00,2025-12-31 00:00:00,5.960394984401731,MEDIUM,41.08888888888889,4.0,Enrollment velocity 41.09x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-001469,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-001861,MES,Mass Enrollment Spike,132001,Karnal,Haryana,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,5.960329152306771,MEDIUM,26.977777777777778,4.0,Enrollment velocity 26.98x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-001470,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-009356,DMS,Demographic Surge,132001,Karnal,Haryana,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,5.960329152306771,MEDIUM,60.888888888888886,3.0,Demographic update velocity 60.89x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-001471,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-045874,CPS,Coordinated PIN Spike,132001,Karnal,Haryana,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,5.960329152306771,MEDIUM,40.04500601684717,6.0,"Coordinated spike: Enrollment 27.0x, Demo 60.9x, Bio 32.3x",Establish baseline. Track for potential escalation.,ALERT-001472,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-011761,DMS,Demographic Surge,421503,Thane,Maharashtra,2026-01-12,2025-03-20 00:00:00,2025-12-31 00:00:00,5.964003705992655,MEDIUM,26.055555555555557,3.0,Demographic update velocity 26.06x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-001465,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-023441,BIO,Biometric Churn,132001,Karnal,Haryana,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,5.960329152306771,MEDIUM,22.08813838550247,0.3,Biometric recapture ratio 2208.8% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-001473,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-048039,CPS,Coordinated PIN Spike,282007,Agra,Uttar Pradesh,2026-01-12,2025-06-01 00:00:00,2025-12-31 00:00:00,5.958729643542818,MEDIUM,30.963882058168668,6.0,"Coordinated spike: Enrollment 41.4x, Demo 34.5x, Bio 17.0x",Establish baseline. Track for potential escalation.,ALERT-001475,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-005118,MES,Mass Enrollment Spike,282007,Agra,Uttar Pradesh,2026-01-12,2025-06-01 00:00:00,2025-12-31 00:00:00,5.958729643542818,MEDIUM,41.4,4.0,Enrollment velocity 41.40x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-001476,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-039714,BIO,Biometric Churn,282007,Agra,Uttar Pradesh,2026-01-12,2025-06-01 00:00:00,2025-12-31 00:00:00,5.958729643542818,MEDIUM,7.5705850778314545,0.3,Biometric recapture ratio 757.1% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-001477,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-006944,MES,Mass Enrollment Spike,743338,South 24 Parganas,West Bengal,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,5.957172002690658,MEDIUM,30.977777777777778,4.0,Enrollment velocity 30.98x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-001478,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-016249,DMS,Demographic Surge,743338,South 24 Parganas,West Bengal,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,5.957172002690658,MEDIUM,52.1256038647343,3.0,Demographic update velocity 52.13x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-001479,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-049264,CPS,Coordinated PIN Spike,743338,South 24 Parganas,West Bengal,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,5.957172002690658,MEDIUM,30.913321357772777,6.0,"Coordinated spike: Enrollment 31.0x, Demo 52.1x, Bio 9.6x",Establish baseline. Track for potential escalation.,ALERT-001480,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-044337,BIO,Biometric Churn,743338,South 24 Parganas,West Bengal,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,5.957172002690658,MEDIUM,5.744619799139167,0.3,Biometric recapture ratio 574.5% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-001481,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-013982,DMS,Demographic Surge,282007,Agra,Uttar Pradesh,2026-01-12,2025-06-01 00:00:00,2025-12-31 00:00:00,5.958729643542818,MEDIUM,34.51932367149758,3.0,Demographic update velocity 34.52x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-001474,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-000968,MES,Mass Enrollment Spike,852106,Saharsa,Bihar,2026-01-12,2025-06-01 00:00:00,2025-12-31 00:00:00,5.955336323406402,MEDIUM,53.13333333333333,4.0,Enrollment velocity 53.13x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-001483,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-031573,BIO,Biometric Churn,421503,Thane,Maharashtra,2026-01-12,2025-03-20 00:00:00,2025-12-31 00:00:00,5.964003705992655,MEDIUM,6.6621323529411764,0.3,Biometric recapture ratio 666.2% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-001464,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-003681,MES,Mass Enrollment Spike,421503,Thane,Maharashtra,2026-01-12,2025-03-20 00:00:00,2025-12-31 00:00:00,5.964003705992655,MEDIUM,60.44444444444444,4.0,Enrollment velocity 60.44x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-001462,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-020585,BIO,Biometric Churn,847226,Madhubani,Bihar,2026-01-12,2025-05-01 00:00:00,2025-12-31 00:00:00,5.972207167289742,MEDIUM,6.477313167259786,0.3,Biometric recapture ratio 647.7% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-001446,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-045073,CPS,Coordinated PIN Spike,847226,Madhubani,Bihar,2026-01-12,2025-05-01 00:00:00,2025-12-31 00:00:00,5.972207167289742,MEDIUM,30.354119650964734,6.0,"Coordinated spike: Enrollment 50.0x, Demo 23.6x, Bio 17.5x",Establish baseline. Track for potential escalation.,ALERT-001447,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-000774,MES,Mass Enrollment Spike,847226,Madhubani,Bihar,2026-01-12,2025-05-01 00:00:00,2025-12-31 00:00:00,5.972207167289742,MEDIUM,49.955555555555556,4.0,Enrollment velocity 49.96x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-001448,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-008136,DMS,Demographic Surge,847226,Madhubani,Bihar,2026-01-12,2025-05-01 00:00:00,2025-12-31 00:00:00,5.972207167289742,MEDIUM,23.584541062801932,3.0,Demographic update velocity 23.58x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-001449,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-015159,DMS,Demographic Surge,262201,Pilibhit,Uttar Pradesh,2026-01-12,2025-06-01 00:00:00,2025-12-31 00:00:00,5.970564111993235,MEDIUM,38.29468599033817,3.0,Demographic update velocity 38.29x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-001450,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-048783,CPS,Coordinated PIN Spike,262201,Pilibhit,Uttar Pradesh,2026-01-12,2025-06-01 00:00:00,2025-12-31 00:00:00,5.970564111993235,MEDIUM,38.73157536755088,6.0,"Coordinated spike: Enrollment 42.7x, Demo 38.3x, Bio 35.2x",Establish baseline. Track for potential escalation.,ALERT-001451,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-041396,BIO,Biometric Churn,262201,Pilibhit,Uttar Pradesh,2026-01-12,2025-06-01 00:00:00,2025-12-31 00:00:00,5.970564111993235,MEDIUM,15.214360041623308,0.3,Biometric recapture ratio 1521.4% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-001452,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-047241,CPS,Coordinated PIN Spike,421503,Thane,Maharashtra,2026-01-12,2025-03-20 00:00:00,2025-12-31 00:00:00,5.964003705992655,MEDIUM,36.10208584035299,6.0,"Coordinated spike: Enrollment 60.4x, Demo 26.1x, Bio 21.8x",Establish baseline. Track for potential escalation.,ALERT-001463,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-006112,MES,Mass Enrollment Spike,262201,Pilibhit,Uttar Pradesh,2026-01-12,2025-06-01 00:00:00,2025-12-31 00:00:00,5.970564111993235,MEDIUM,42.71111111111111,4.0,Enrollment velocity 42.71x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-001453,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-046980,CPS,Coordinated PIN Spike,400072,Mumbai Suburban,Maharashtra,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,5.96912863687693,MEDIUM,24.104290854973637,6.0,"Coordinated spike: Enrollment 41.2x, Demo 21.9x, Bio 9.2x",Establish baseline. Track for potential escalation.,ALERT-001455,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
